"Reporting Starts","Reporting Ends","Ad Name","Ad Delivery",Bid,"Bid Type","Ad Set Budget","Ad Set Budget Type","Amount Spent (USD)",Ends,"Website Purchases","Website Purchase ROAS (Return on Ad Spend)",Starts,"Campaign ID","Ad Set ID","Ad ID",Reach,Frequency,Impressions,"Ad Set Delivery","Clicks (All)","CPC (All) (USD)","CTR (All)","CPM (Cost per 1,000 Impressions) (USD)","Cost per 1,000 People Reached (USD)",ThruPlays,"Video Plays at 25%","Video Plays at 50%","Video Plays at 75%","Video Average Play Time","Video Plays","CTR (Link Click-Through Rate)","Unique CTR (Link Click-Through Rate)","Unique CTR (All)","CPC (Cost per Link Click) (USD)","Cost per Unique Link Click (USD)","Campaign Name","Ad Set Name"
2015-06-15,2021-03-08,"5.26 Free Mini SPF GIF Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_3) Gif",not_delivering,0,CPA,25,Daily,216.57,2017-05-31,3,2.31310893,2017-05-26,6048885993742,6070895825942,6070895843142,19763,1.5737489247584,31102,not_delivering,182,1.18994505,0.58517137,6.9632178,10.95835652,,4973,1884,1174,00:00:01,,0.30544659507427,0.46551636897232,0.86019329,2.27968421,2.35402174,DR_Retargeting,"5.26 Free Mini SPF GIF Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_3) Gif"
2015-06-15,2021-03-08,"5.26 Free Mini SPF GIF Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_3) Gif",not_delivering,0,CPA,35,Daily,179.45,2017-05-31,,,2017-05-26,6048885993742,6070895832542,6070895845542,14557,1.4286597513224,20797,not_delivering,156,1.15032051,0.75010819,8.62864836,12.32740262,,2853,1126,716,00:00:01,,0.43275472423907,0.61138970941815,0.97547572,1.99388889,2.01629213,DR_Retargeting,"5.26 Free Mini SPF GIF Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_3) Gif"
2015-06-15,2021-03-08,"6.1 June 10% Off SPF Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static",not_delivering,0,CPA,10,Daily,247.08,2017-06-07,1,0.72041444,2017-06-01,6048885993742,6071417202342,6071417217742,22030,1.659509759419,36559,not_delivering,198,1.24787879,0.54159031,6.75839055,11.21561507,,,,,00:00:00,,0.28173637134495,0.44484793463459,0.84884249,2.39883495,2.52122449,DR_Retargeting,"6.1 June 10% Off SPF Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.1 June 10% Off SPF Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static",not_delivering,0,CPA,30,Daily,628.96,2017-06-07,29,4.66277665,2017-06-01,6048885993742,6071417199942,6071417220542,11199,3.1884096794357,35707,not_delivering,232,2.71103448,0.64973255,17.61447335,56.16215734,,,,,00:00:00,,0.33606855798583,0.95544245021877,1.79480311,5.24133333,5.87813084,DR_Retargeting,"6.1 June 10% Off SPF Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.1 June 10% Off SPF Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static",not_delivering,0,CPA,25,Daily,346.53,2017-06-07,,,2017-06-01,6048885993742,6071417203542,6071417223342,29868,1.5896946564885,47481,not_delivering,245,1.41440816,0.51599587,7.29828774,11.60204902,,,,,00:00:00,,0.26958151681725,0.41181197267979,0.7800991,2.70726563,2.81731707,DR_Retargeting,"6.1 June 10% Off SPF Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.1 June 10% Off SPF Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static",not_delivering,0,CPA,5,Daily,149.91,2017-06-07,1,2.76065639,2017-06-01,6048885993742,6071417201142,6071417225742,15890,2.0503461296413,32580,not_delivering,261,0.57436782,0.80110497,4.60128913,9.43423537,,,,,00:00:00,,0.40515653775322,0.77407174323474,1.47891756,1.13568182,1.21878049,DR_Retargeting,"6.1 June 10% Off SPF Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.8 BOGO BFF Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static",not_delivering,0,CPA,80,Lifetime,79.9,2017-06-08,4,4.61827284,2017-06-08,6048885993742,6071814920742,6071814929742,6547,1.0459752558424,6848,not_delivering,188,0.425,2.7453271,11.66764019,12.20406293,,,,,00:00:00,,1.7815420560748,1.6496105086299,2.33694822,0.65491803,0.73981481,DR_Retargeting,"6.8 BOGO BFF Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.8 BOGO BFF Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static",not_delivering,0,CPA,200,Lifetime,197.83,2017-06-08,21,9.54329475,2017-06-08,6048885993742,6071814921742,6071814932142,5267,1.2329599392444,6494,not_delivering,264,0.74935606,4.06529104,30.46350477,37.56028099,,,,,00:00:00,,2.8487834924546,3.1137269793051,3.98708942,1.06935135,1.20628049,DR_Retargeting,"6.8 BOGO BFF Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.8 BOGO BFF Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static",not_delivering,0,CPA,40,Lifetime,38.43,2017-06-08,1,0.98881082,2017-06-08,6048885993742,6071814922942,6071814934742,5871,1.0638732754216,6246,not_delivering,148,0.25966216,2.36951649,6.15273775,6.54573327,,,,,00:00:00,,1.2327889849504,1.158235394311,2.09504343,0.49909091,0.56514706,DR_Retargeting,"6.8 BOGO BFF Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.8 BOGO BFF Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static",not_delivering,0,CPA,120,Lifetime,119.89,2017-06-08,6,2.66077237,2017-06-08,6048885993742,6071814924342,6071814942342,11365,1.0485701715794,11917,not_delivering,256,0.46832031,2.14819166,10.06041789,10.54905411,,,,,00:00:00,,1.4097507762021,1.3550373955125,1.86537615,0.71363095,0.77850649,DR_Retargeting,"6.8 BOGO BFF Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.9 June Instant Savings Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static",not_delivering,0,CPA,110,Daily,299.78,2017-06-11,9,2.21045433,2017-06-09,6048885993742,6071874434742,6071874452542,8087,1.7598615061209,14232,not_delivering,104,2.8825,0.73074761,21.06379989,37.06937059,,,,,00:00:00,,0.4637436762226,0.76666254482503,1.21182144,4.54212121,4.83516129,DR_Retargeting,"6.9 June Instant Savings Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.9 June Instant Savings Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static",not_delivering,0,CPA,55,Daily,163.85,2017-06-11,6,2.93561184,2017-06-09,6048885993742,6071874439742,6071874455342,13140,1.1904109589041,15642,inactive,133,1.23195489,0.8502749,10.4750032,12.4695586,,,,,00:00:00,,0.56898094872778,0.60882800608828,0.89041096,1.84101124,2.048125,DR_Retargeting,"6.9 June Instant Savings Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.9 June Instant Savings Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static",not_delivering,0,CPA,20,Daily,59.24,2017-06-11,1,1.62052667,2017-06-09,6048885993742,6071874436142,6071874458142,7589,1.3862168928713,10520,inactive,85,0.69694118,0.80798479,5.63117871,7.80603505,,,,,00:00:00,,0.4277566539924,0.59296349980235,1.08051127,1.31644444,1.31644444,DR_Retargeting,"6.9 June Instant Savings Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.9 June Instant Savings Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static",not_delivering,0,CPA,40,Daily,119.08,2017-06-11,4,2.1750084,2017-06-09,6048885993742,6071874438342,6071874460942,11158,1.2392901953755,13828,inactive,107,1.1128972,0.77379231,8.61151287,10.67216347,,,,,00:00:00,,0.41943881978594,0.46603333930812,0.86036924,2.05310345,2.29,DR_Retargeting,"6.9 June Instant Savings Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.10 June Free GWP 2 Leaves Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static",not_delivering,0,CPA,20,Daily,139.58,2017-06-16,1,0.28621579,2017-06-10,6048885993742,6071945399542,6071945417142,16871,2.1214510106099,35791,inactive,254,0.54952756,0.70967562,3.89986309,8.2733685,,,,,00:00:00,,0.31851582800145,0.66978839428605,1.42255942,1.22438596,1.23522124,DR_Retargeting,"6.10 June Free GWP 2 Leaves Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.10 June Free GWP 2 Leaves Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static",not_delivering,0,CPA,105,Daily,653.85,2017-06-16,17,2.09359945,2017-06-10,6048885993742,6071945406142,6071945417542,10198,2.8639929397921,29207,inactive,220,2.97204545,0.75324409,22.3867566,64.11551285,,,,,00:00:00,,0.45194645119321,1.1374779368504,1.85330457,4.95340909,5.63663793,DR_Retargeting,"6.10 June Free GWP 2 Leaves Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.10 June Free GWP 2 Leaves Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static",not_delivering,0,CPA,40,Daily,254.2,2017-06-16,2,0.51907946,2017-06-10,6048885993742,6071945398342,6071945422542,23518,1.5750488987159,37042,inactive,188,1.35212766,0.50753199,6.86248043,10.80874224,,,,,00:00:00,,0.26996382484747,0.40394591376818,0.75261502,2.542,2.67578947,DR_Retargeting,"6.10 June Free GWP 2 Leaves Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.10 June Free GWP 2 Leaves Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static",not_delivering,0,CPA,50,Daily,348.95,2017-06-16,4,1.41854134,2017-06-10,6048885993742,6071945407942,6071945425342,25019,1.6752867820456,41914,inactive,257,1.3577821,0.61316028,8.32538054,13.94739998,,,,,00:00:00,,0.33401727346471,0.54358687397578,0.97925577,2.4925,2.56580882,DR_Retargeting,"6.10 June Free GWP 2 Leaves Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.16 June Free Shipping Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static",not_delivering,0,CPA,45,Daily,134.06,2017-06-18,,,2017-06-16,6048885993742,6072207900742,6072207921142,11982,1.3195626773494,15811,inactive,90,1.48955556,0.56922396,8.47890709,11.18844934,,,,,00:00:00,,0.27828726835747,0.36721749290603,0.72608913,3.04681818,3.04681818,DR_Retargeting,"6.16 June Free Shipping Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.16 June Free Shipping Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static",not_delivering,0,CPA,115,Daily,331.27,2017-06-18,8,2.66549944,2017-06-16,6048885993742,6072207899542,6072207924742,7692,2.0308112324493,15621,inactive,103,3.21621359,0.6593688,21.20670892,43.06682267,,,,,00:00:00,,0.35209013507458,0.68902756110244,1.27405096,6.02309091,6.25037736,DR_Retargeting,"6.16 June Free Shipping Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.16 June Free Shipping Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static",not_delivering,0,CPA,20,Daily,58.94,2017-06-18,,,2017-06-16,6048885993742,6072207902342,6072207929342,10091,1.5775443464473,15919,inactive,123,0.47918699,0.7726616,3.70249388,5.84084828,,,,,00:00:00,,0.31409008103524,0.47567139034783,1.13962937,1.1788,1.22791667,DR_Retargeting,"6.16 June Free Shipping Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.16 June Free Shipping Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static",not_delivering,0,CPA,55,Daily,162.15,2017-06-18,3,1.56028369,2017-06-16,6048885993742,6072207903942,6072207933542,15338,1.364519494067,20929,inactive,101,1.60544554,0.48258397,7.74762292,10.5717825,,,,,00:00:00,,0.22934683931387,0.299908723432,0.61937671,3.378125,3.525,DR_Retargeting,"6.16 June Free Shipping Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.19 June 10% Off SPF V2 Static Post_Mobile/IG_Murad Page Engagers_6) oCPM Conversion_4) Static",not_delivering,0,CPA,20,Daily,68.92,2017-06-23,,,2017-06-19,6048885993742,6072417821142,6072417828742,12718,1.4294700424595,18180,inactive,143,0.48195804,0.78657866,3.7909791,5.41909105,,,,,00:00:00,,0.30803080308031,0.44032080515804,1.10866488,1.23071429,1.23071429,DR_Retargeting,"6.19 June 10% Off SPF V2 Static Post_Mobile/IG_Murad Page Engagers_6) oCPM Conversion_4) Static"
2015-06-15,2021-03-08,"6.19 June 10% Off SPF V2 Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) oCPM Conversion_4) Static",not_delivering,0,CPA,95,Daily,133.3,2017-06-23,7,6.43585896,2017-06-19,6048885993742,6072417822742,6072417837542,7265,1.6467997247075,11964,inactive,56,2.38035714,0.46807088,11.14175861,18.34824501,,,,,00:00:00,,0.22567703109328,0.33035099793531,0.67446662,4.93703704,5.55416667,DR_Retargeting,"6.19 June 10% Off SPF V2 Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) oCPM Conversion_4) Static"
2015-06-15,2021-03-08,"6.19 June 10% Off SPF V2 Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) oCPM Conversion_4) Static",not_delivering,0,CPA,40,Daily,114.42,2017-06-23,1,1.26813494,2017-06-19,6048885993742,6072417824742,6072417842342,9578,1.1766548339946,11270,inactive,67,1.70776119,0.59449867,10.15261757,11.94612654,,,,,00:00:00,,0.35492457852706,0.39674253497599,0.65775736,2.8605,3.01105263,DR_Retargeting,"6.19 June 10% Off SPF V2 Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) oCPM Conversion_4) Static"
2015-06-15,2021-03-08,"6.19 June 10% Off SPF V2 Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) oCPM Conversion_4) Static",not_delivering,0,CPA,45,Daily,138.06,2017-06-23,1,0.57945821,2017-06-19,6048885993742,6072417826742,6072417844942,17060,1.3162368112544,22455,inactive,108,1.27833333,0.48096192,6.14829659,8.0926143,,,,,00:00:00,,0.24493431307059,0.31652989449004,0.61547479,2.51018182,2.55666667,DR_Retargeting,"6.19 June 10% Off SPF V2 Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) oCPM Conversion_4) Static"
2015-06-15,2021-03-08,"6.19 Auto-Renewal Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static",not_delivering,0,CPA,15,Daily,212.37,2017-06-30,,,2017-06-19,6048885993742,6072437606542,6072437612542,20134,2.0593523393265,41463,inactive,294,0.72234694,0.70906591,5.12191593,10.54782954,,,,,00:00:00,,0.35935653474182,0.6903744909109,1.36584881,1.42530201,1.52784173,DR_Retargeting,"6.19 Auto-Renewal Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.19 Auto-Renewal Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static",not_delivering,0,CPA,85,Daily,894.35,2017-06-30,22,2.45485548,2017-06-19,6048885993742,6072437607942,6072437614942,12309,3.6558615647087,45000,inactive,308,2.90373377,0.68444444,19.87444444,72.65821756,,,,,00:00:00,,0.33333333333333,1.1130067430336,2.13664798,5.96233333,6.52810219,DR_Retargeting,"6.19 Auto-Renewal Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.19 Auto-Renewal Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static",not_delivering,0,CPA,25,Daily,305.31,2017-06-30,2,1.03435852,2017-06-19,6048885993742,6072437609342,6072437617742,24979,1.7644020977621,44073,inactive,235,1.29919149,0.53320627,6.9273705,12.22266704,,,,,00:00:00,,0.23824109999319,0.4123463709516,0.90876336,2.90771429,2.96417476,DR_Retargeting,"6.19 Auto-Renewal Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.19 Auto-Renewal Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static",not_delivering,0,CPA,35,Daily,430.4,2017-06-30,2,0.52300186,2017-06-19,6048885993742,6072437610942,6072437624742,25303,1.7125637276212,43333,inactive,264,1.63030303,0.60923546,9.9323841,17.00984073,,,,,00:00:00,,0.32769482842176,0.54143777417698,0.95640833,3.03098592,3.14160584,DR_Retargeting,"6.19 Auto-Renewal Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.21 June $20 Off $100 Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static",not_delivering,0,CPA,50,Daily,248.9,2017-06-25,1,0.20088389,2017-06-21,6048885993742,6072488495942,6072488505142,20519,1.3691213022077,28093,inactive,166,1.49939759,0.59089453,8.85985833,12.13022077,,,,,00:00:00,,0.2918876588474,0.39475607973098,0.77001803,3.03536585,3.07283951,DR_Retargeting,"6.21 June $20 Off $100 Static Post_Mobile/IG_WCA Shopping Cart Abandoners 60 days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.21 June $20 Off $100 Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static",not_delivering,0,CPA,105,Daily,266.73,2017-06-25,9,2.60206951,2017-06-21,6048885993742,6072488497142,6072488507542,7376,2.0493492407809,15116,inactive,88,3.03102273,0.58216459,17.64554115,36.16187636,,,,,00:00:00,,0.27785128340831,0.54229934924078,1.12527115,6.35071429,6.66825,DR_Retargeting,"6.21 June $20 Off $100 Static Post_Mobile/IG_Murad.com Time Spent Top 10%_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.21 June $20 Off $100 Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static",not_delivering,0,CPA,40,Daily,198.87,2017-06-25,2,0.57273596,2017-06-21,6048885993742,6072488498742,6072488510342,15763,1.394721816913,21985,inactive,126,1.57833333,0.57311804,9.04571299,12.61625325,,,,,00:00:00,,0.29565612917899,0.41235805366999,0.78665229,3.05953846,3.05953846,DR_Retargeting,"6.21 June $20 Off $100 Static Post_Mobile/IG_WCA Site Visitors 60 Days_6) CPC_4) Static"
2015-06-15,2021-03-08,"6.21 June $20 Off $100 Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static",not_delivering,0,CPA,20,Daily,99.58,2017-06-25,,,2017-06-21,6048885993742,6072488493942,6072488512742,13006,1.6167922497309,21028,inactive,137,0.72686131,0.65151227,4.73559064,7.65646625,,,,,00:00:00,,0.31862278866274,0.50745809626326,1.01491619,1.48626866,1.50878788,DR_Retargeting,"6.21 June $20 Off $100 Static Post_Mobile/IG_Murad Page Engagers_6) CPC_4) Static"
2015-06-15,2021-03-08,PPLA_F_18_44_US_WCA_Shoppi_AgilOne_Mu_M_FB_IG_NF_image2067,not_delivering,900,ABSOLUTE_OCPM,47,Daily,349.56,2016-09-30,20,4.2403307,2016-09-23,6048885993742,6054126369542,6054126369742,3523,3.7363042861198,13163,not_delivering,83,4.21156627,0.63055534,26.55625617,99.22225376,,,,,00:00:00,,0.30388209374763,1.0218563724099,2.10048254,8.739,9.71,DR_Retargeting,PPLA_F_18_44_US_WCA_Shoppi_AgilOne_Mu_M_FB_IG_NF_image2067
2015-06-15,2021-03-08,PPLA_F_18_44_US_WCA_Shoppi_AgilOne_Mu_M_FB_IG_NF_image2116,not_delivering,900,ABSOLUTE_OCPM,55,Daily,269.44,2016-10-10,7,2.44006087,2016-10-04,6048885993742,6054747907542,6054747908142,3488,2.4211582568807,8445,not_delivering,54,4.98962963,0.63943162,31.90526939,77.24770642,,,,,00:00:00,,0.2841918294849,0.63073394495413,1.37614679,11.22666667,12.24727273,DR_Retargeting,PPLA_F_18_44_US_WCA_Shoppi_AgilOne_Mu_M_FB_IG_NF_image2116
2015-06-15,2021-03-08,PPLA_F_18_44_US_WCA_Murad._AgilOne_Mu_M_FB_IG_NF_image2116,not_delivering,900,ABSOLUTE_OCPM,50,Daily,349.96,2016-10-10,8,1.27986056,2016-10-04,6048885993742,6054747923542,6054747923742,18512,1.4708297320657,27228,not_delivering,214,1.6353271,0.78595563,12.8529455,18.90449438,,,,,00:00:00,,0.27912443073307,0.38893690579084,1.05337079,4.60473684,4.86055556,DR_Retargeting,PPLA_F_18_44_US_WCA_Murad._AgilOne_Mu_M_FB_IG_NF_image2116
2015-06-15,2021-03-08,PPLA_F_18_44_US_WCA_Shoppi_AgilOne_Mu_M_FB_IG_NF_image2116,not_delivering,900,ABSOLUTE_OCPM,55,Daily,341.47,2016-10-10,20,6.90690251,2016-10-04,6048885993742,6054750116342,6054750116742,3758,3.138903672166,11796,not_delivering,60,5.69116667,0.508647,28.94794846,90.86482171,,,,,00:00:00,,0.22889114954222,0.69185737094199,1.49015434,12.64703704,13.13346154,DR_Retargeting,PPLA_F_18_44_US_WCA_Shoppi_AgilOne_Mu_M_FB_IG_NF_image2116
2015-06-15,2021-03-08,PPLA_F_18_44_US_WCA_Murad._AgilOne_Mu_M_FB_IG_NF_image2116,not_delivering,900,ABSOLUTE_OCPM,55,Daily,348.05,2016-10-10,6,1.11621893,2016-10-04,6048885993742,6054750533142,6054750534142,15692,1.6313408106041,25599,not_delivering,229,1.519869,0.89456619,13.59623423,22.18009177,,,,,00:00:00,,0.34766983085277,0.53530461381596,1.33188886,3.91067416,4.14345238,DR_Retargeting,PPLA_F_18_44_US_WCA_Murad._AgilOne_Mu_M_FB_IG_NF_image2116
2015-06-15,2021-03-08,PPLA_F_18_44_US_WCA_Shoppi_AgilOne_Mu_M_FB_IG_NF_image2116,not_delivering,900,ABSOLUTE_OCPM,55,Daily,182.29,2016-10-10,5,2.44665094,2016-10-04,6048885993742,6054752421142,6054752424742,2838,2.0616631430585,5851,not_delivering,40,4.55725,0.68364382,31.15535806,64.23185342,,,,,00:00:00,,0.30763971970603,0.56377730796335,1.26849894,10.12722222,11.393125,DR_Retargeting,PPLA_F_18_44_US_WCA_Shoppi_AgilOne_Mu_M_FB_IG_NF_image2116
2015-06-15,2021-03-08,PPLA_F_18_44_US_WCA_Murad._AgilOne_Mu_M_FB_IG_NF_image2116,not_delivering,900,ABSOLUTE_OCPM,55,Daily,345.11,2016-10-10,5,1.04271102,2016-10-04,6048885993742,6054752559342,6054752559742,17220,1.7104529616725,29454,not_delivering,202,1.70846535,0.68581517,11.71691451,20.04123113,,,,,00:00:00,,0.28519046649012,0.47038327526132,1.03948897,4.10845238,4.26061728,DR_Retargeting,PPLA_F_18_44_US_WCA_Murad._AgilOne_Mu_M_FB_IG_NF_image2116
2015-06-15,2021-03-08,PPLA_F_18_44_US_WCA_Murad._AgilOne_Mu_M_FB_IG_NF_image2307,not_delivering,999,ABSOLUTE_OCPM,85,Daily,1088.06,2016-10-31,17,1.17112108,2016-10-14,6048885993742,6055610797942,6055610798542,36328,2.7356309182999,99380,not_delivering,761,1.42977661,0.76574764,10.94848058,29.95100198,,,,,00:00:00,,0.33306500301872,0.82856199075094,1.77824268,3.28719033,3.61481728,DR_Retargeting,PPLA_F_18_44_US_WCA_Murad._AgilOne_Mu_M_FB_IG_NF_image2307
2015-06-15,2021-03-08,PPLA_F_18_44_US_WCA_Shoppi_AgilOne_Mu_M_FB_IG_NF_image2305,not_delivering,999,ABSOLUTE_OCPM,30,Daily,348.09,2016-10-31,14,2.72257175,2016-10-14,6048885993742,6055611066342,6055611066742,3669,4.2807304442627,15706,not_delivering,82,4.245,0.52209347,22.16286769,94.87326247,,,,,00:00:00,,0.25467974022666,0.98119378577269,2.01689834,8.70225,9.66916667,DR_Retargeting,PPLA_F_18_44_US_WCA_Shoppi_AgilOne_Mu_M_FB_IG_NF_image2305
2015-06-15,2021-03-08,"PPLA_F_18_44_US_AgilOne_20_WCA Murad._M_FB_IG_NF_image2307",not_delivering,999,ABSOLUTE_OCPM,50,Daily,114.3,2016-10-31,13,8.8976378,2016-10-27,6048885993742,6056762498542,6056762498742,3371,2.0474636606348,6902,not_delivering,48,2.38125,0.69545059,16.56041727,33.90685257,,,,,00:00:00,,0.14488554042307,0.2669830910709,1.30525067,11.43,12.7,DR_Retargeting,"PPLA_F_18_44_US_AgilOne_20_WCA Murad._M_FB_IG_NF_image2307"
2015-06-15,2021-03-08,PPVA_F_18_44_US_WCA_Murad._AgilOne_Mu_M_FB_IG_NF,not_delivering,999,ABSOLUTE_OCPM,65,Daily,436.44,2016-11-08,6,0.95534323,2016-11-01,6048885993742,6056998255742,6056998253542,25505,1.7495785140169,44623,not_delivering,499,0.87462926,1.1182574,9.78060641,17.11193884,,7712,3030,1771,00:00:01,,0.39217443919055,0.66653597333856,1.69378553,2.49394286,2.56729412,DR_Retargeting,PPVA_F_18_44_US_WCA_Murad._AgilOne_Mu_M_FB_IG_NF
2015-06-15,2021-03-08,PPVA_F_18_44_US_AgilOne_20_M_FB_IG_NF,not_delivering,999,ABSOLUTE_OCPM,10,Daily,44.77,2016-11-08,2,3.06008488,2016-11-01,6048885993742,6056998254142,6056998254342,796,3.5251256281407,2806,not_delivering,10,4.477,0.35637919,15.95509622,56.24371859,,600,207,104,00:00:01,,0.14255167498218,0.50251256281407,1.25628141,11.1925,11.1925,DR_Retargeting,PPVA_F_18_44_US_AgilOne_20_M_FB_IG_NF
2015-06-15,2021-03-08,PPVA_F_18_44_US_AgilOne_20_M_FB_IG_NF,not_delivering,999,ABSOLUTE_OCPM,10,Daily,90.57,2016-11-08,4,6.72408082,2016-11-01,6048885993742,6056998253942,6056998254742,1969,3.3544946673438,6605,not_delivering,38,2.38342105,0.57532173,13.71233914,45.99796851,,1383,496,281,00:00:02,,0.21196063588191,0.71102082275267,1.82833926,6.46928571,6.46928571,DR_Retargeting,PPVA_F_18_44_US_AgilOne_20_M_FB_IG_NF
2015-06-15,2021-03-08,PPVA_F_18_44_US_AgilOne_20_M_FB_IG_NF,not_delivering,999,ABSOLUTE_OCPM,10,Daily,47.61,2016-11-08,1,1.26023945,2016-11-01,6048885993742,6056998253742,6056998254942,564,4.9503546099291,2792,not_delivering,18,2.645,0.64469914,17.05229226,84.41489362,,595,217,122,00:00:01,,0.21489971346705,1.063829787234,2.83687943,7.935,7.935,DR_Retargeting,PPVA_F_18_44_US_AgilOne_20_M_FB_IG_NF
